id,day,scenario_label,area,area_label,group_size,arrival_time,hour,stay_duration_minutes,seating_preference,seating_preference_label,result_level,result_label,score,candidate_count,top_store_name,top_store_category,top_store_total_seats,top_store_free_seats,top_store_occupied_seats,top_store_occupancy_ratio,top_store_max_contiguous,top_store_max_open_contiguous,top_store_max_split,top_store_available_tables,plan_kind,plan_table_count,occupancy_blocked,blocked_store_count,blocked_store_names,top_reason
req-00567,17,동아리 소모임,back_gate,후문,7,18:37,18시대,119,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,78.1,3,후문마당,고깃집,36,12,24,0.6667,12,12,36,3,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00551,17,MT 뒤풀이,campus_nearby,캠퍼스 주변,12,19:46,19시대,174,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,51,1,넓은홀식당,식당형 술집,48,24,24,0.5,18,12,48,6,together_combined,3,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00552,17,동아리 소모임,campus_nearby,캠퍼스 주변,7,19:53,19시대,145,together,붙어 앉기 선호,inquiry_recommended,문의 권장,39.1,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,split,2,true,1,넓은홀식당,붙어 앉기 요청 기준으로는 현재 연속 좌석이 부족합니다.
req-00563,17,조모임 뒤풀이,front_gate,정문,8,19:55,19시대,106,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00540,17,소규모 술자리,campus_nearby,캠퍼스 주변,3,20:01,20시대,134,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,80.8,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00558,17,소규모 술자리,food_street,먹자골목,2,20:26,20시대,97,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,82.6,2,반칸라운지,라운지,40,12,28,0.7,20,10,40,4,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00556,17,친구 모임,station,역 앞,4,20:33,20시대,110,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,47,1,조용한룸,이자카야,30,6,24,0.8,10,6,30,2,together_single,1,true,1,작은잔,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00566,17,친구 모임,food_street,먹자골목,4,20:38,20시대,89,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,83.8,2,반칸라운지,라운지,40,16,24,0.6,20,10,40,4,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00564,17,친구 모임,back_gate,후문,4,20:46,20시대,110,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,84.33,1,후문마당,고깃집,36,16,20,0.5556,12,12,36,4,together_single,1,true,2,둥근테이블 | 골목분식포차,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00539,17,소규모 술자리,back_gate,후문,3,20:50,20시대,106,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,39.4,1,후문마당,고깃집,36,0,36,1,12,0,36,0,together_single,1,true,3,후문마당 | 둥근테이블 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00543,17,친구 모임,food_street,먹자골목,5,20:59,20시대,127,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,51.8,2,반칸라운지,라운지,40,12,28,0.7,20,6,40,3,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00548,17,동아리 소모임,back_gate,후문,5,20:59,20시대,141,together,붙어 앉기 선호,inquiry_recommended,문의 권장,44.2,1,후문마당,고깃집,36,12,24,0.6667,12,12,36,2,together_single,1,true,2,둥근테이블 | 골목분식포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00559,17,소규모 술자리,front_gate,정문,3,21:29,21시대,89,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,84.95,2,강의끝포차,포차,34,18,16,0.4706,8,8,34,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00571,17,동아리 소모임,back_gate,후문,8,21:34,21시대,110,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,51.1,1,둥근테이블,술집,30,10,20,0.6667,4,4,30,3,split,2,true,2,후문마당 | 골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00555,17,과 행사 뒤풀이,back_gate,후문,9,21:44,21시대,160,split_ok,일부 분리 가능,split_only,분리 착석 가능,41.4,1,둥근테이블,술집,30,10,20,0.6667,4,4,30,3,split,3,true,2,후문마당 | 골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00565,17,동아리 소모임,back_gate,후문,6,22:00,22시대,102,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,50.64,2,골목분식포차,분식포차,14,6,8,0.5714,4,4,14,2,split,2,true,2,둥근테이블 | 후문마당,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00546,17,조모임 뒤풀이,food_street,먹자골목,7,22:02,22시대,128,together,붙어 앉기 선호,inquiry_recommended,문의 권장,35.77,2,큰마당호프,호프,54,12,42,0.7778,18,6,54,3,split,2,true,2,큰마당호프 | 반칸라운지,붙어 앉기 요청 기준으로는 현재 연속 좌석이 부족합니다.
req-00547,17,동아리 소모임,front_gate,정문,6,22:03,22시대,145,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,81.4,1,긴테이블집,한식주점,30,14,16,0.5333,10,10,30,2,together_single,1,true,1,강의끝포차,현재 빈 테이블 기준으로 10인 긴 테이블 1개 배정이 가능합니다.
req-00568,17,친구 모임,back_gate,후문,7,22:06,22시대,104,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,31.5,1,둥근테이블,술집,30,0,30,1,4,0,30,0,split,2,true,3,둥근테이블 | 후문마당 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00561,17,소규모 술자리,front_gate,정문,4,22:08,22시대,91,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00544,17,학생회 행사 후 모임,food_street,먹자골목,13,22:19,22시대,175,split_ok,일부 분리 가능,split_only,분리 착석 가능,44.6,2,큰마당호프,호프,54,18,36,0.6667,18,12,54,5,split,3,true,2,큰마당호프 | 반칸라운지,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00562,17,소규모 술자리,campus_nearby,캠퍼스 주변,3,22:26,22시대,88,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,85.1,1,넓은홀식당,식당형 술집,48,26,22,0.4583,18,18,48,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00542,17,학생회 행사 후 모임,back_gate,후문,11,22:41,22시대,140,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,33.87,1,후문마당,고깃집,36,8,28,0.7778,12,8,36,2,together_combined,3,true,3,후문마당 | 둥근테이블 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00557,17,동아리 소모임,food_street,먹자골목,6,23:00,23시대,99,together,붙어 앉기 선호,inquiry_recommended,문의 권장,47,2,큰마당호프,호프,54,18,36,0.6667,18,12,54,5,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00560,17,친구 모임,back_gate,후문,4,23:00,23시대,83,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,81.4,3,후문마당,고깃집,36,12,24,0.6667,12,12,36,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00541,17,소규모 술자리,station,역 앞,3,23:47,23시대,91,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,87.93,2,작은잔,바,18,14,4,0.2222,4,4,18,5,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00550,17,조모임 뒤풀이,campus_nearby,캠퍼스 주변,6,00:35(+1),24시대(0시대),104,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,88.5,1,넓은홀식당,식당형 술집,48,26,22,0.4583,18,18,48,6,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00554,17,동아리 소모임,back_gate,후문,8,00:42(+1),24시대(0시대),97,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,41.3,1,둥근테이블,술집,30,6,24,0.8,4,4,30,2,split,2,true,3,둥근테이블 | 후문마당 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00570,17,조모임 뒤풀이,back_gate,후문,6,01:11(+1),25시대(1시대),128,together,붙어 앉기 선호,inquiry_recommended,문의 권장,40,1,후문마당,고깃집,36,6,30,0.8333,12,6,36,1,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00569,17,조모임 뒤풀이,station,역 앞,8,01:38(+1),25시대(1시대),133,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,90.8,2,조용한룸,이자카야,30,24,6,0.2,10,10,30,5,together_single,1,false,0,,현재 빈 테이블 기준으로 룸 테이블 1개 배정이 가능합니다.
req-00596,18,동아리 전체 모임,front_gate,정문,12,18:07,18시대,143,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,4,0,강의끝포차,포차,34,34,0,0,8,8,34,10,none,0,false,0,,붙어 앉기 선호 요청이지만 이 매장의 최대 붙여 앉기 가능 인원은 8명입니다.
req-00586,18,동아리 소모임,food_street,먹자골목,6,18:12,18시대,92,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,92.22,2,큰마당호프,호프,54,46,8,0.1481,18,16,54,12,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00573,18,동아리 소모임,campus_nearby,캠퍼스 주변,8,18:37,18시대,116,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,88.5,1,넓은홀식당,식당형 술집,48,40,8,0.1667,18,18,48,9,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00587,18,동아리 소모임,station,역 앞,6,18:52,18시대,126,split_ok,일부 분리 가능,split_only,분리 착석 가능,55.37,1,작은잔,바,18,10,8,0.4444,4,4,18,4,split,2,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00577,18,학생회 행사 후 모임,station,역 앞,10,19:02,19시대,141,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,2,28,0.9333,10,2,30,1,none,0,true,2,조용한룸 | 작은잔,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00588,18,과 행사 뒤풀이,station,역 앞,10,19:46,19시대,119,any,같은 매장이면 괜찮음,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,0,30,1,10,0,30,0,none,0,true,2,조용한룸 | 작은잔,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00579,18,친구 모임,front_gate,정문,7,19:54,19시대,136,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00576,18,친구 모임,back_gate,후문,2,19:58,19시대,101,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,85.66,3,골목분식포차,분식포차,14,8,6,0.4286,4,4,14,3,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00584,18,친구 모임,food_street,먹자골목,4,19:59,19시대,109,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,49.4,2,반칸라운지,라운지,40,6,34,0.85,20,6,40,2,together_single,1,true,1,큰마당호프,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00589,18,과 행사 뒤풀이,campus_nearby,캠퍼스 주변,11,20:00,20시대,132,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,넓은홀식당,식당형 술집,48,4,44,0.9167,18,4,48,1,none,0,true,1,넓은홀식당,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00597,18,학생회 행사 후 모임,food_street,먹자골목,9,20:09,20시대,130,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,34.58,2,큰마당호프,호프,54,8,46,0.8519,18,6,54,2,together_combined,3,true,2,큰마당호프 | 반칸라운지,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00572,18,과 행사 뒤풀이,front_gate,정문,9,20:33,20시대,142,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,26.7,1,강의끝포차,포차,34,0,34,1,8,0,34,0,split,2,true,2,강의끝포차 | 긴테이블집,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00590,18,조모임 뒤풀이,station,역 앞,7,21:06,21시대,130,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,89,2,조용한룸,이자카야,30,28,2,0.0667,10,10,30,6,together_single,1,false,0,,현재 빈 테이블 기준으로 룸 테이블 1개 배정이 가능합니다.
req-00595,18,소규모 술자리,front_gate,정문,2,21:06,21시대,99,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,83.8,2,긴테이블집,한식주점,30,14,16,0.5333,10,10,30,2,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00601,18,친구 모임,back_gate,후문,4,21:13,21시대,96,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,89.4,2,둥근테이블,술집,30,26,4,0.1333,4,4,30,8,together_single,1,true,1,골목분식포차,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00591,18,과 행사 뒤풀이,front_gate,정문,9,21:27,21시대,110,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,43.4,2,긴테이블집,한식주점,30,10,20,0.6667,10,10,30,1,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00574,18,동아리 소모임,front_gate,정문,6,21:28,21시대,114,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,52.04,2,강의끝포차,포차,34,12,22,0.6471,8,6,34,3,together_single,1,true,1,긴테이블집,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00602,18,소규모 술자리,food_street,먹자골목,4,21:29,21시대,98,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,84.4,2,반칸라운지,라운지,40,18,22,0.55,20,14,40,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00585,18,소규모 술자리,back_gate,후문,2,21:32,21시대,135,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,87.8,3,둥근테이블,술집,30,22,8,0.2667,4,4,30,7,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00599,18,소규모 술자리,campus_nearby,캠퍼스 주변,4,22:03,22시대,108,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,84.2,1,넓은홀식당,식당형 술집,48,24,24,0.5,18,18,48,4,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
